HTH_3 PF01381.22 MT_RS10550
HTH_31 PF13560.6 MT_RS10550
HTH_19 PF12844.7 MT_RS10550
DUF433 PF04255.14 MT_RS10555
PIN_10 PF18478.1 MT_RS10560
Type_ISP_C PF18135.1 MT_RS10565
HTH_37 PF13744.6 MT_RS10570
HTH_3 PF01381.22 MT_RS10570
HTH_31 PF13560.6 MT_RS10570
HTH_19 PF12844.7 MT_RS10570
HTH_25 PF13413.6 MT_RS10570
Gp49 PF05973.14 MT_RS21250
Type_ISP_C PF18135.1 MT_RS10600
Mrr_cat_2 PF13156.6 MT_RS10600
ResIII PF04851.15 MT_RS10600
DEAD PF00270.29 MT_RS10600
Mrr_cat PF04471.12 MT_RS10600
Helicase_C PF00271.31 MT_RS10600
Cation_efflux PF01545.21 MT_RS10605
ZT_dimer PF16916.5 MT_RS10605
Usp PF00582.26 MT_RS10610
Usp PF00582.26 MT_RS10610
GAF_2 PF13185.6 MT_RS10615
GAF_2 PF13185.6 MT_RS10615
GAF PF01590.26 MT_RS10615
GAF PF01590.26 MT_RS10615
GAF_3 PF13492.6 MT_RS10615
GAF_3 PF13492.6 MT_RS10615
HisKA_3 PF07730.13 MT_RS10615
HATPase_c PF02518.26 MT_RS10615
Usp PF00582.26 MT_RS10620
PfkB PF00294.24 MT_RS10625
Erythro_esteras PF05139.14 MT_RS10630
Pribosyltran PF00156.27 MT_RS10630
HSP20 PF00011.21 MT_RS10635
ArsA_HSP20 PF17886.1 MT_RS10635
DUF3097 PF11296.8 MT_RS10645
HTH_5 PF01022.20 MT_RS10650
HTH_20 PF12840.7 MT_RS10650
MarR_2 PF12802.7 MT_RS10650
AHSA1 PF08327.11 MT_RS10655
MDMPI_N PF11716.8 MT_RS10660
Patatin PF01734.22 MT_RS10665
ABC_tran PF00005.27 MT_RS10670
OB_MalK PF17912.1 MT_RS10670
TOBE_2 PF08402.10 MT_RS10670
BPD_transp_1 PF00528.22 MT_RS10675
BPD_transp_1 PF00528.22 MT_RS10680
SBP_bac_1 PF01547.25 MT_RS10685
SBP_bac_8 PF13416.6 MT_RS10685
NTF2 PF02136.20 MT_RS10690
SnoaL_2 PF12680.7 MT_RS10690
Isochorismatase PF00857.20 MT_RS10695
DUF2784 PF10861.8 MT_RS10700
COesterase PF00135.28 MT_RS10705
Abhydrolase_3 PF07859.13 MT_RS10705
Abhydrolase_3 PF07859.13 MT_RS10705
PEP-utilizers PF00391.23 MT_RS10715
Epimerase PF01370.21 MT_RS10715
NAD_binding_10 PF13460.6 MT_RS10715
3Beta_HSD PF01073.19 MT_RS10715
RmlD_sub_bind PF04321.17 MT_RS10715
ketoacyl-synt PF00109.26 MT_RS10720
ketoacyl-synt PF00109.26 MT_RS10720
Acyl_transf_1 PF00698.21 MT_RS10720
Acyl_transf_1 PF00698.21 MT_RS10720
KR PF08659.10 MT_RS10720
KR PF08659.10 MT_RS10720
PS-DH PF14765.6 MT_RS10720
PS-DH PF14765.6 MT_RS10720
Ketoacyl-synt_C PF02801.22 MT_RS10720
Ketoacyl-synt_C PF02801.22 MT_RS10720
ADH_zinc_N_2 PF13602.6 MT_RS10720
ADH_zinc_N_2 PF13602.6 MT_RS10720
ADH_zinc_N PF00107.26 MT_RS10720
ADH_zinc_N PF00107.26 MT_RS10720
KAsynt_C_assoc PF16197.5 MT_RS10720
KAsynt_C_assoc PF16197.5 MT_RS10720
PP-binding PF00550.25 MT_RS10720
PP-binding PF00550.25 MT_RS10720
adh_short PF00106.25 MT_RS10720
adh_short PF00106.25 MT_RS10720
Epimerase PF01370.21 MT_RS10720
Epimerase PF01370.21 MT_RS10720
ADH_N PF08240.12 MT_RS10720
RbpA PF13397.6 MT_RS10730
Glycos_transf_2 PF00535.26 MT_RS21260
CN_hydrolase PF00795.22 MT_RS21260
Glyco_tranf_2_3 PF13641.6 MT_RS21260
Amidohydro_3 PF07969.11 MT_RS10745
FxsA PF04186.13 MT_RS10750
DLH PF01738.18 MT_RS10755
Ribosomal_S18 PF01084.20 MT_RS10760
Ribosomal_S14 PF00253.21 MT_RS10765
Ribosomal_L33 PF00471.20 MT_RS10770
Ribosomal_L28 PF00830.19 MT_RS10775
ZnuA PF01297.17 MT_RS10780
ABC-3 PF00950.17 MT_RS10785
Putative_PNPOx PF01243.20 MT_RS10790
CobN-Mg_chel PF02514.16 MT_RS10795
PemK_toxin PF02452.17 MT_RS10805
NIR_SIR_ferr PF03460.17 MT_RS10810
CbiC PF02570.15 MT_RS10815
TP_methylase PF00590.20 MT_RS10820
TP_methylase PF00590.20 MT_RS10820
Methyltransf_31 PF13847.6 MT_RS10825
Methyltransf_12 PF08242.12 MT_RS10825
Methyltransf_11 PF08241.12 MT_RS10825
Methyltransf_25 PF13649.6 MT_RS10825
Methyltransf_23 PF13489.6 MT_RS10825
Methyltransf_9 PF08003.11 MT_RS10825
Beta-lactamase2 PF13354.6 MT_RS10830
Beta-lactamase PF00144.24 MT_RS10830
Sigma70_r4_2 PF08281.12 MT_RS10835
Sigma70_r2 PF04542.14 MT_RS10835
Sigma70_r4 PF04545.16 MT_RS10835
Sigma70_ECF PF07638.11 MT_RS10835
CbiJ PF02571.14 MT_RS10840
TP_methylase PF00590.20 MT_RS10845
TP_methylase PF00590.20 MT_RS10850
adh_short PF00106.25 MT_RS10855
adh_short_C2 PF13561.6 MT_RS10855
KR PF08659.10 MT_RS10855
Putative_PNPOx PF01243.20 MT_RS10860
DUF2563 PF10817.8 MT_RS10885
Abhydrolase_8 PF06259.12 MT_RS10890
DUF5631 PF18645.1 MT_RS10910
DUF5632 PF18646.1 MT_RS10910
Pkinase PF00069.25 MT_RS10940
PknH_C PF14032.6 MT_RS10940
Pkinase_Tyr PF07714.17 MT_RS10940
Peptidase_M24 PF00557.24 MT_RS10945
Creatinase_N PF01321.18 MT_RS10945
5_3_exonuc_N PF02739.16 MT_RS10950
5_3_exonuc PF01367.20 MT_RS10950
DUF4333 PF14230.6 MT_RS10955
DSHCT PF08148.12 MT_RS10960
DEAD PF00270.29 MT_RS10960
ResIII PF04851.15 MT_RS10960
Helicase_C PF00271.31 MT_RS10960
TatC PF00902.18 MT_RS10965
MttA_Hcf106 PF02416.16 MT_RS10970
WYL PF13280.6 MT_RS10975
WYL PF13280.6 MT_RS10980
Pup_ligase PF03136.15 MT_RS10985
PE PF00934.20 MT_RS10990
DUF222 PF02720.17 MT_RS10995
SNF2_N PF00176.23 MT_RS11000
DUF3670 PF12419.8 MT_RS11000
Helicase_C PF00271.31 MT_RS11000
SWIM PF04434.17 MT_RS11005
PIN PF01850.21 MT_RS11010
PE PF00934.20 MT_RS11025
PPE PF00823.19 MT_RS11030
Proteasome PF00227.26 MT_RS11035
Proteasome PF00227.26 MT_RS11040
Pup PF05639.11 MT_RS11045
Pup_ligase PF03136.15 MT_RS11050
AAA PF00004.29 MT_RS11065
Prot_ATP_OB_N PF17758.1 MT_RS11065
Prot_ATP_ID_OB PF16450.5 MT_RS11065
AAA_2 PF07724.14 MT_RS11065
DUF503 PF04456.12 MT_RS11075
GCD14_N PF14801.6 MT_RS11080
GCD14 PF08704.10 MT_RS11080
Methyltransf_25 PF13649.6 MT_RS11080
PCMT PF01135.19 MT_RS11080
Methyltransf_11 PF08241.12 MT_RS11080
PDDEXK_1 PF12705.7 MT_RS11085
DUF2800 PF10926.8 MT_RS11085
Rick_17kDa_Anti PF05433.15 MT_RS11090
HisG PF01634.18 MT_RS11095
HisG_C PF08029.11 MT_RS11095
PRA-PH PF01503.17 MT_RS11100
MazG PF03819.17 MT_RS11100
PPE PF00823.19 MT_RS21305
S-methyl_trans PF02574.16 MT_RS11105
Pterin_bind PF00809.22 MT_RS11105
B12-binding_2 PF02607.17 MT_RS11105
B12-binding PF02310.19 MT_RS11105
PAC2 PF09754.9 MT_RS11110
AA_permease PF00324.21 MT_RS11125
AA_permease_2 PF13520.6 MT_RS11125
adh_short PF00106.25 MT_RS11135
adh_short_C2 PF13561.6 MT_RS11135
KR PF08659.10 MT_RS11135
tRNA-synt_1e PF01406.19 MT_RS11140
Inositol_P PF00459.25 MT_RS11145
RHH_1 PF01402.21 MT_RS11150
DUF3090 PF11290.8 MT_RS11160
His_Phos_1 PF00300.22 MT_RS11165
BacA PF02673.18 MT_RS11170
DHO_dh PF01180.21 MT_RS11190
PBP PF01161.20 MT_RS11195
Peptidase_M20 PF01546.28 MT_RS11200
M20_dimer PF07687.14 MT_RS11200
Peptidase_M28 PF04389.17 MT_RS11200
ParE_toxin PF05016.15 MT_RS11210
Pribosyltran PF00156.27 MT_RS11220
DivIVA PF05103.13 MT_RS11230
YGGT PF02325.17 MT_RS11235
SepF PF04472.12 MT_RS11240
Ala_racemase_N PF01168.20 MT_RS11245
Cu-oxidase_4 PF02578.15 MT_RS11250
Tubulin PF00091.25 MT_RS11255
FtsZ_C PF12327.8 MT_RS11255
POTRA_1 PF08478.10 MT_RS11260
FtsQ PF03799.15 MT_RS11260
Mur_ligase_M PF08245.12 MT_RS11265
Mur_ligase PF01225.25 MT_RS11265
Mur_ligase_C PF02875.21 MT_RS11265
Glyco_tran_28_C PF04101.16 MT_RS11270
Glyco_transf_28 PF03033.20 MT_RS11270
FTSW_RODA_SPOVE PF01098.19 MT_RS11275
Mur_ligase_M PF08245.12 MT_RS11280
Mur_ligase_C PF02875.21 MT_RS11280
Glycos_transf_4 PF00953.21 MT_RS11285
MraY_sig1 PF10555.9 MT_RS11285
Mur_ligase_M PF08245.12 MT_RS11290
Mur_ligase_C PF02875.21 MT_RS11290
Mur_ligase PF01225.25 MT_RS11290
Mur_ligase_M PF08245.12 MT_RS11295
Mur_ligase_C PF02875.21 MT_RS11295
Mur_ligase PF01225.25 MT_RS11295
CMD PF02627.20 MT_RS11300
TetR_N PF00440.23 MT_RS21310
Bac_luciferase PF00296.20 MT_RS11315
PE PF00934.20 MT_RS11320
Transpeptidase PF00905.22 MT_RS11325
PBP_dimer PF03717.15 MT_RS11325
Methyltransf_5 PF01795.19 MT_RS11335
MraZ PF02381.18 MT_RS11340
MraZ PF02381.18 MT_RS11340
DUF3040 PF11239.8 MT_RS11345
FR47 PF08445.10 MT_RS11350
Acetyltransf_1 PF00583.25 MT_RS11350
polyprenyl_synt PF00348.17 MT_RS11365
Rv2175c_C PF18367.1 MT_RS11375
Pkinase PF00069.25 MT_RS11380
Pkinase_Tyr PF07714.17 MT_RS11380
Transposase_20 PF02371.16 MT_RS11385
DAHP_synth_2 PF01474.16 MT_RS11395
DUF5051 PF16473.5 MT_RS11400
GT87 PF09594.10 MT_RS11410
Acyltransferase PF01553.21 MT_RS11415
ArsA_ATPase PF02374.15 MT_RS11425
ArsA_HSP20 PF17886.1 MT_RS11425
Polyketide_cyc2 PF10604.9 MT_RS11430
Polyketide_cyc PF03364.20 MT_RS11430
AMP-binding PF00501.28 MT_RS11440
Glycos_transf_1 PF00534.20 MT_RS11445
Glyco_trans_1_4 PF13692.6 MT_RS11445
Glyco_transf_4 PF13439.6 MT_RS11445
Glyco_trans_1_2 PF13524.6 MT_RS11445
NLPC_P60 PF00877.19 MT_RS11455
RNase_T PF00929.24 MT_RS11465
DUF5051 PF16473.5 MT_RS11465
GIY-YIG PF01541.24 MT_RS11465
Glycos_transf_3 PF00591.21 MT_RS21315
Glycos_trans_3N PF02885.17 MT_RS21315
COX3 PF00510.18 MT_RS11480
Cytochrome_CBB3 PF13442.6 MT_RS11485
Cytochrome_CBB3 PF13442.6 MT_RS11485
Cytochrom_C PF00034.21 MT_RS11485
Rieske PF00355.26 MT_RS11490
Cytochrom_B_N_2 PF13631.6 MT_RS11495
Cytochrome_B PF00033.19 MT_RS11495
DUF2561 PF10812.8 MT_RS11500
Mycobact_memb PF05423.13 MT_RS11505
Cyt_c_ox_IV PF12270.8 MT_RS11510
COX2 PF00116.20 MT_RS11515
Asn_synthase PF00733.21 MT_RS11520
GATase_7 PF13537.6 MT_RS11520
GATase_6 PF13522.6 MT_RS11520
DUF3700 PF12481.8 MT_RS11520
PfkB PF00294.24 MT_RS11525
Fe-S_biosyn PF01521.20 MT_RS11535
Gly_kinase PF02595.15 MT_RS11540
Gly_kinase PF02595.15 MT_RS11540
DUF3043 PF11241.8 MT_RS11545
DBI_PRT PF02277.17 MT_RS11550
CobS PF02654.15 MT_RS11555
Aminotran_4 PF01063.19 MT_RS11565
GCV_T PF01571.21 MT_RS11570
GCV_T_C PF08669.11 MT_RS11570
Guanylate_cyc PF00211.20 MT_RS11575
Ad_Cy_reg PF16701.5 MT_RS11575
Peptidase_M17 PF00883.21 MT_RS11580
Peptidase_M17_N PF02789.17 MT_RS11580
adh_short PF00106.25 MT_RS11585
adh_short_C2 PF13561.6 MT_RS11585
Abhydrolase_1 PF00561.20 MT_RS11585
Abhydrolase_6 PF12697.7 MT_RS11585
KR PF08659.10 MT_RS11585
Hydrolase_4 PF12146.8 MT_RS11585
2-oxoacid_dh PF00198.23 MT_RS11590
Biotin_lipoyl PF00364.22 MT_RS11590
Biotin_lipoyl PF00364.22 MT_RS11590
E3_binding PF02817.17 MT_RS11590
DUF1731 PF08338.11 MT_RS11595
Epimerase PF01370.21 MT_RS11595
BPL_LplA_LipB PF03099.19 MT_RS11600
Radical_SAM PF04055.21 MT_RS11605
LIAS_N PF16881.5 MT_RS11605
DUF4191 PF13829.6 MT_RS11610
RDD PF06271.12 MT_RS11615
Gln-synt_C PF00120.24 MT_RS11620
Gln-synt_N PF03951.19 MT_RS11620
GlnE PF03710.15 MT_RS11625
GlnE PF03710.15 MT_RS11625
GlnD_UR_UTase PF08335.11 MT_RS11625
GlnD_UR_UTase PF08335.11 MT_RS11625
Gln-synt_C PF00120.24 MT_RS11630
Gln-synt_N PF03951.19 MT_RS11630
Abhydrolase_1 PF00561.20 MT_RS11635
Abhydrolase_4 PF08386.10 MT_RS11635
Abhydrolase_1 PF00561.20 MT_RS11640
Abhydrolase_4 PF08386.10 MT_RS11640
Pantoate_transf PF02548.15 MT_RS11650
CHAD PF05235.14 MT_RS11655
CYTH PF01928.21 MT_RS11655
Oxygenase-NA PF09859.9 MT_RS11660
His_Phos_1 PF00300.22 MT_RS11665
RVT_3 PF13456.6 MT_RS11665
RNase_H PF00075.24 MT_RS11665
zf-RING_7 PF02591.15 MT_RS11670
NIF3 PF01784.18 MT_RS11675
Aminotran_1_2 PF00155.21 MT_RS11680
HAD_2 PF13419.6 MT_RS11695
Hydrolase PF00702.26 MT_RS11695
HAD PF12710.7 MT_RS11695
Hydrolase_like PF13242.6 MT_RS11695
LMWPc PF01451.21 MT_RS11700
SURF1 PF02104.15 MT_RS11705
CobD_Cbib PF03186.13 MT_RS11710
DUF2236 PF09995.9 MT_RS11715
AhpC-TSA PF00578.21 MT_RS11730
Redoxin PF08534.10 MT_RS11730
DUF3052 PF11253.8 MT_RS11735
PDH_E1_M PF17831.1 MT_RS11745
Transketolase_N PF00456.21 MT_RS11745
HTH_30 PF13556.6 MT_RS11750
GGDEF_2 PF17853.1 MT_RS11750
Acyl_transf_1 PF00698.21 MT_RS11755
PP-binding PF00550.25 MT_RS11760
ketoacyl-synt PF00109.26 MT_RS11765
Ketoacyl-synt_C PF02801.22 MT_RS11765
Thiolase_N PF00108.23 MT_RS11765
ketoacyl-synt PF00109.26 MT_RS11770
Ketoacyl-synt_C PF02801.22 MT_RS11770
Thiolase_N PF00108.23 MT_RS11770
Carboxyl_trans PF01039.22 MT_RS11775
MdcE PF06833.11 MT_RS11775
DAO PF01266.24 MT_RS11785
DAO_C PF16901.5 MT_RS11785
FAD_binding_2 PF00890.24 MT_RS11785
TetR_N PF00440.23 MT_RS11790
FAD-oxidase_C PF02913.19 MT_RS11795
FAD_binding_4 PF01565.23 MT_RS11795
DAGK_cat PF00781.24 MT_RS11800
LysE PF01810.18 MT_RS11810
AsnC_trans_reg PF01037.21 MT_RS11820
DUF3145 PF11343.8 MT_RS11825
Beta-lactamase PF00144.24 MT_RS11830
Methyltransf_31 PF13847.6 MT_RS11835
Methyltransf_25 PF13649.6 MT_RS11835
Methyltransf_12 PF08242.12 MT_RS11835
Methyltransf_23 PF13489.6 MT_RS11835
Methyltransf_11 PF08241.12 MT_RS11835
Ubie_methyltran PF01209.18 MT_RS11835
MTS PF05175.14 MT_RS11835
PCMT PF01135.19 MT_RS11835
Methyltransf_2 PF00891.18 MT_RS11835
CMAS PF02353.20 MT_RS11835
PrmA PF06325.13 MT_RS11835
ADH_N PF08240.12 MT_RS11840
ADH_zinc_N PF00107.26 MT_RS11840
ADH_zinc_N_2 PF13602.6 MT_RS11840
Lactamase_B PF00753.27 MT_RS11845
CN_hydrolase PF00795.22 MT_RS11850
adh_short PF00106.25 MT_RS11855
adh_short_C2 PF13561.6 MT_RS11855
KR PF08659.10 MT_RS11855
Epimerase PF01370.21 MT_RS11855
HSP70 PF00012.20 MT_RS11860
MFS_1 PF07690.16 MT_RS11865
p450 PF00067.22 MT_RS11870
p450 PF00067.22 MT_RS11870
Sulfotransfer_3 PF13469.6 MT_RS11875
Sulfotransfer_1 PF00685.27 MT_RS11875
p450 PF00067.22 MT_RS11880
DUF2695 PF10905.8 MT_RS11895
DUF202 PF02656.15 MT_RS11900
DUF202 PF02656.15 MT_RS11905
CDPS PF16715.5 MT_RS11915
p450 PF00067.22 MT_RS11920
GDPD PF03009.17 MT_RS11925
FAD-oxidase_C PF02913.19 MT_RS11930
FAD_binding_4 PF01565.23 MT_RS11930
PHO4 PF01384.20 MT_RS11935
LysR_substrate PF03466.20 MT_RS11940
HTH_1 PF00126.27 MT_RS11940
PBP_like PF12727.7 MT_RS11940
Abhydrolase_3 PF07859.13 MT_RS11950
Peptidase_S9 PF00326.21 MT_RS11950
COesterase PF00135.28 MT_RS11950
WES_acyltransf PF03007.16 MT_RS11955
DUF1298 PF06974.13 MT_RS11955
DSBA PF01323.20 MT_RS11960
Na_H_Exchanger PF00999.21 MT_RS11965
CDH PF02611.15 MT_RS11975
Myco_19_kDa PF05481.12 MT_RS11980
Rhodanese PF00581.20 MT_RS11985
Rhodanese PF00581.20 MT_RS11985
PNP_UDP_1 PF01048.20 MT_RS11990
PNP_UDP_1 PF01048.20 MT_RS11995
Aminotran_1_2 PF00155.21 MT_RS12000
UPF0167 PF03691.14 MT_RS12005
Abhydrolase_1 PF00561.20 MT_RS12010
Abhydrolase_6 PF12697.7 MT_RS12010
Hydrolase_4 PF12146.8 MT_RS12010
Aldo_ket_red PF00248.21 MT_RS12020
HSP90 PF00183.18 MT_RS12025
HATPase_c_3 PF13589.6 MT_RS12025
HATPase_c PF02518.26 MT_RS12025
Lactamase_B PF00753.27 MT_RS12030
Cutinase PF01083.22 MT_RS12035
DUF1918 PF08940.11 MT_RS12040
Amidohydro_2 PF04909.14 MT_RS12045
SNARE_assoc PF09335.11 MT_RS21355
Hydrolase_4 PF12146.8 MT_RS12065
DUF3761 PF12587.8 MT_RS21360
DUF433 PF04255.14 MT_RS12085
Phage_integrase PF00589.22 MT_RS12100
HTH_17 PF12728.7 MT_RS12110
PmbA_TldD PF01523.16 MT_RS12130
PmbA_TldD PF01523.16 MT_RS12135
BPD_transp_1 PF00528.22 MT_RS12140
BPD_transp_1 PF00528.22 MT_RS12145
SBP_bac_1 PF01547.25 MT_RS12150
SBP_bac_8 PF13416.6 MT_RS12150
Usp PF00582.26 MT_RS12155
Usp PF00582.26 MT_RS12155
AA_permease_2 PF13520.6 MT_RS12160
AA_permease PF00324.21 MT_RS12160
AA_permease_C PF13906.6 MT_RS12160
Aminotran_3 PF00202.21 MT_RS12165
Aminotran_3 PF00202.21 MT_RS12170
Amidinotransf PF02274.17 MT_RS12175
HTH_AsnC-type PF13404.6 MT_RS12180
AsnC_trans_reg PF01037.21 MT_RS12180
HTH_24 PF13412.6 MT_RS12180
CbiQ PF02361.16 MT_RS12185
ABC_tran PF00005.27 MT_RS12190
ABC_tran PF00005.27 MT_RS12190
MarR PF01047.22 MT_RS12195
MarR_2 PF12802.7 MT_RS12195
HTH_27 PF13463.6 MT_RS12195
PE PF00934.20 MT_RS12205
MFS_1 PF07690.16 MT_RS12210
Lipoprotein_21 PF14041.6 MT_RS12215
Malic_M PF03949.15 MT_RS12230
malic PF00390.19 MT_RS12230
MFS_1 PF07690.16 MT_RS12235
Sugar_tr PF00083.24 MT_RS12235
PALP PF00291.25 MT_RS12240
Hexapep PF00132.24 MT_RS12245
Hexapep PF00132.24 MT_RS12245
Hexapep_2 PF14602.6 MT_RS12245
ThiF PF00899.21 MT_RS12260
MMPL PF03176.15 MT_RS12265
MMPL PF03176.15 MT_RS12265
PE PF00934.20 MT_RS12270
Toprim_N PF08275.11 MT_RS12290
zf-CHC2 PF01807.20 MT_RS12290
DnaG_DnaB_bind PF08278.11 MT_RS12290
DnaB_bind PF10410.9 MT_RS12290
Toprim_4 PF13662.6 MT_RS12290
Toprim_2 PF13155.6 MT_RS12290
Toprim PF01751.22 MT_RS12290
HD PF01966.22 MT_RS12295
HD_assoc PF13286.6 MT_RS12295
TPM_phosphatase PF04536.14 MT_RS12300
WXG100 PF06013.12 MT_RS12305
WXG100 PF06013.12 MT_RS12310
Phosphoesterase PF04185.14 MT_RS12320
Phosphoesterase PF04185.14 MT_RS12325
Phosphoesterase PF04185.14 MT_RS12330
PPE PF00823.19 MT_RS12335
PE_PPE_C PF12484.8 MT_RS12335
WXG100 PF06013.12 MT_RS12340
WXG100 PF06013.12 MT_RS12345
PPE PF00823.19 MT_RS12350
PE_PPE_C PF12484.8 MT_RS12350
Pentapeptide_2 PF01469.18 MT_RS12355
Pentapeptide_2 PF01469.18 MT_RS12355
Pentapeptide_2 PF01469.18 MT_RS12355
Pentapeptide_2 PF01469.18 MT_RS12355
Pentapeptide_2 PF01469.18 MT_RS12355
Pentapeptide_2 PF01469.18 MT_RS12355
Pentapeptide_2 PF01469.18 MT_RS12355
PPE PF00823.19 MT_RS12355
Pentapeptide_2 PF01469.18 MT_RS12360
Pentapeptide_2 PF01469.18 MT_RS12360
Pentapeptide_2 PF01469.18 MT_RS12360
Pentapeptide_2 PF01469.18 MT_RS12360
Pentapeptide_2 PF01469.18 MT_RS12360
Pentapeptide_2 PF01469.18 MT_RS12360
PPE PF00823.19 MT_RS12360
HGTP_anticodon PF03129.20 MT_RS12365
tRNA-synt_2b PF00587.25 MT_RS12365
HTH_5 PF01022.20 MT_RS12370
HTH_20 PF12840.7 MT_RS12370
FUR PF01475.19 MT_RS12375
HTH_12 PF08461.10 MT_RS12375
Prenyltransf PF01255.19 MT_RS12385
RecO_C PF02565.15 MT_RS12390
RecO_N PF11967.8 MT_RS12390
Amidase PF01425.21 MT_RS12395
KH_2 PF07650.17 MT_RS12400
MMR_HSR1 PF01926.23 MT_RS12400
FeoB_N PF02421.18 MT_RS12400
PduV-EutP PF10662.9 MT_RS12400
DUF21 PF01595.20 MT_RS12410
CBS PF00571.28 MT_RS12410
CBS PF00571.28 MT_RS12410
CorC_HlyC PF03471.17 MT_RS12410
UPF0054 PF02130.17 MT_RS12415
PhoH PF02562.16 MT_RS12420
AAA_30 PF13604.6 MT_RS12420
AAA_19 PF13245.6 MT_RS12420
GGDEF_2 PF17853.1 MT_RS12425
HTH_30 PF13556.6 MT_RS12425
PE PF00934.20 MT_RS12430
Methyltrans_RNA PF04452.14 MT_RS12435
DnaJ_C PF01556.18 MT_RS12440
DnaJ PF00226.31 MT_RS12440
DnaJ_CXXCXGXG PF00684.19 MT_RS12440
HrcA PF01628.21 MT_RS12445
MbtH PF03621.13 MT_RS12460
K_oxygenase PF13434.6 MT_RS12465
AMP-binding PF00501.28 MT_RS12470
Condensation PF00668.20 MT_RS12470
Condensation PF00668.20 MT_RS12470
AMP-binding_C PF13193.6 MT_RS12470
PP-binding PF00550.25 MT_RS12470
Condensation PF00668.20 MT_RS12475
Condensation PF00668.20 MT_RS12475
AMP-binding PF00501.28 MT_RS12475
PP-binding PF00550.25 MT_RS12475
PP-binding PF00550.25 MT_RS12475
AMP-binding_C PF13193.6 MT_RS12475
Acyl_transf_1 PF00698.21 MT_RS12480
KR PF08659.10 MT_RS12480
adh_short PF00106.25 MT_RS12480
PP-binding PF00550.25 MT_RS12480
Epimerase PF01370.21 MT_RS12480
ketoacyl-synt PF00109.26 MT_RS12485
Ketoacyl-synt_C PF02801.22 MT_RS12485
Thiolase_N PF00108.23 MT_RS12485
AMP-binding PF00501.28 MT_RS12490
Thioesterase PF00975.20 MT_RS12490
Condensation PF00668.20 MT_RS12490
PP-binding PF00550.25 MT_RS12490
PP-binding PF00550.25 MT_RS12490
AMP-binding_C PF13193.6 MT_RS12490
AMP-binding PF00501.28 MT_RS12495
AMP-binding_C PF13193.6 MT_RS12495
Abhydrolase_3 PF07859.13 MT_RS12500
Say1_Mug180 PF10340.9 MT_RS12500
Chorismate_bind PF00425.18 MT_RS12505
Sbt_1 PF05982.12 MT_RS12515
Radical_SAM PF04055.21 MT_RS12520
Transglycosylas PF06737.14 MT_RS12525
NIR_SIR PF01077.22 MT_RS12535
NIR_SIR PF01077.22 MT_RS12535
NIR_SIR_ferr PF03460.17 MT_RS12535
NIR_SIR_ferr PF03460.17 MT_RS12535
PAPS_reduct PF01507.19 MT_RS12540
CbiX PF01903.17 MT_RS12545
CbiX PF01903.17 MT_RS12545
G_glu_transpept PF01019.21 MT_RS12550
OPT PF03169.15 MT_RS12555
PE PF00934.20 MT_RS12570
ABC_tran PF00005.27 MT_RS12575
TOBE_3 PF12857.7 MT_RS12575
TOBE PF03459.17 MT_RS12575
TOBE_2 PF08402.10 MT_RS12575
BPD_transp_1 PF00528.22 MT_RS12580
BPD_transp_1 PF00528.22 MT_RS12585
SBP_bac_11 PF13531.6 MT_RS12590
SBP_bac_8 PF13416.6 MT_RS12590
SBP_bac_6 PF13343.6 MT_RS12590
Glyco_hydro_15 PF00723.21 MT_RS12605
PknH_C PF14032.6 MT_RS12610
GTP_EFTU PF00009.27 MT_RS12615
LepA_C PF06421.12 MT_RS12615
EFG_C PF00679.24 MT_RS12615
MMR_HSR1 PF01926.23 MT_RS12615
PemK_toxin PF02452.17 MT_RS12620
CBS PF00571.28 MT_RS12625
Lactamase_B_2 PF12706.7 MT_RS12630
Lactamase_B PF00753.27 MT_RS12630
PE PF00934.20 MT_RS21955
Transglut_core PF01841.19 MT_RS12640
Bact_transglu_N PF08379.10 MT_RS12640
Alpha-E PF04168.12 MT_RS12645
CP_ATPgrasp_1 PF04174.13 MT_RS12650
CP_ATPgrasp_2 PF14403.6 MT_RS12650
Ribosomal_S20p PF01649.18 MT_RS12655
DNA_pol3_delta PF06144.13 MT_RS12660
Competence PF03772.16 MT_RS12665
HHH_3 PF12836.7 MT_RS12670
HHH PF00633.23 MT_RS12670
SLBB PF10531.9 MT_RS12670
Acetyltransf_9 PF13527.7 MT_RS12675
Acetyltransf_17 PF17668.1 MT_RS12675
SCP2_2 PF13530.6 MT_RS12675
DegV PF02645.16 MT_RS12680
His_Phos_1 PF00300.22 MT_RS12690
RsfS PF02410.15 MT_RS12695
CTP_transf_like PF01467.26 MT_RS12700
Methyltransf_25 PF13649.6 MT_RS12715
Methyltransf_23 PF13489.6 MT_RS12715
Methyltransf_11 PF08241.12 MT_RS12715
TehB PF03848.14 MT_RS12715
NodS PF05401.11 MT_RS12715
Transposase_20 PF02371.16 MT_RS12720
VWA_CoxE PF05762.14 MT_RS12730
AAA_5 PF07728.14 MT_RS12735
AAA PF00004.29 MT_RS12735
AAA_2 PF07724.14 MT_RS12735
Aldedh PF00171.22 MT_RS12740
Aldedh PF00171.22 MT_RS12740
AhpC-TSA PF00578.21 MT_RS12755
Redoxin PF08534.10 MT_RS12755
CMD PF02627.20 MT_RS12760
PPE PF00823.19 MT_RS12765
PE PF00934.20 MT_RS12770
MS_channel PF00924.18 MT_RS12785
